counterparty_id,counterparty_type,counterparty_name,country_code,institution_name,external_account_ref,risk_score
CP_001384,beneficiary,Synthetic Counterparty 001384,HK,Synthetic Institution 009,EXT-00001384,18.55
CP_001385,exchange,Synthetic Counterparty 001385,DE,Synthetic Institution 010,EXT-00001385,13.85
CP_001386,beneficiary,Synthetic Counterparty 001386,HK,Synthetic Institution 011,EXT-00001386,34.85
CP_001387,beneficiary,Synthetic Counterparty 001387,GB,Synthetic Institution 012,EXT-00001387,58.59
CP_001388,merchant,Synthetic Counterparty 001388,BR,Synthetic Institution 013,EXT-00001388,47.36
CP_001389,merchant,Synthetic Counterparty 001389,HK,Synthetic Institution 014,EXT-00001389,63.02
CP_001390,wallet,Synthetic Counterparty 001390,VG,Synthetic Institution 015,EXT-00001390,41.94
CP_001391,merchant,Synthetic Counterparty 001391,PA,Synthetic Institution 016,EXT-00001391,66.53
CP_001392,beneficiary,Synthetic Counterparty 001392,HK,Synthetic Institution 017,EXT-00001392,21.18
CP_001393,merchant,Synthetic Counterparty 001393,HK,Synthetic Institution 018,EXT-00001393,24.63
CP_001394,beneficiary,Synthetic Counterparty 001394,VG,Synthetic Institution 019,EXT-00001394,40.76
CP_001395,merchant,Synthetic Counterparty 001395,HK,Synthetic Institution 020,EXT-00001395,33.68
CP_001396,merchant,Synthetic Counterparty 001396,VG,Synthetic Institution 021,EXT-00001396,62.87
CP_001397,beneficiary,Synthetic Counterparty 001397,DE,Synthetic Institution 022,EXT-00001397,43.76
CP_001398,beneficiary,Synthetic Counterparty 001398,AE,Synthetic Institution 023,EXT-00001398,16.46
CP_001399,bank,Synthetic Counterparty 001399,CA,Synthetic Institution 024,EXT-00001399,35.93
CP_001400,exchange,Synthetic Counterparty 001400,AU,Synthetic Institution 025,EXT-00001400,47.43
CP_001401,bank,Synthetic Counterparty 001401,PA,Synthetic Institution 001,EXT-00001401,89.97
CP_001402,beneficiary,Synthetic Counterparty 001402,GB,Synthetic Institution 002,EXT-00001402,50.63
CP_001403,merchant,Synthetic Counterparty 001403,US,Synthetic Institution 003,EXT-00001403,31.24
CP_001404,merchant,Synthetic Counterparty 001404,SG,Synthetic Institution 004,EXT-00001404,16.11
CP_001405,merchant,Synthetic Counterparty 001405,US,Synthetic Institution 005,EXT-00001405,7.78
CP_001406,exchange,Synthetic Counterparty 001406,VG,Synthetic Institution 006,EXT-00001406,73.98
CP_001407,bank,Synthetic Counterparty 001407,US,Synthetic Institution 007,EXT-00001407,0.0
CP_001408,beneficiary,Synthetic Counterparty 001408,PA,Synthetic Institution 008,EXT-00001408,89.48
CP_001409,merchant,Synthetic Counterparty 001409,PA,Synthetic Institution 009,EXT-00001409,41.86
CP_001410,merchant,Synthetic Counterparty 001410,CA,Synthetic Institution 010,EXT-00001410,64.43
CP_001411,merchant,Synthetic Counterparty 001411,SG,Synthetic Institution 011,EXT-00001411,63.14
CP_001412,bank,Synthetic Counterparty 001412,US,Synthetic Institution 012,EXT-00001412,7.58
CP_001413,bank,Synthetic Counterparty 001413,HK,Synthetic Institution 013,EXT-00001413,50.37
CP_001414,bank,Synthetic Counterparty 001414,AE,Synthetic Institution 014,EXT-00001414,50.8
CP_001415,merchant,Synthetic Counterparty 001415,DE,Synthetic Institution 015,EXT-00001415,34.1
CP_001416,beneficiary,Synthetic Counterparty 001416,BR,Synthetic Institution 016,EXT-00001416,35.14
CP_001417,exchange,Synthetic Counterparty 001417,US,Synthetic Institution 017,EXT-00001417,47.33
CP_001418,merchant,Synthetic Counterparty 001418,HK,Synthetic Institution 018,EXT-00001418,43.39
CP_001419,exchange,Synthetic Counterparty 001419,AE,Synthetic Institution 019,EXT-00001419,42.33
CP_001420,beneficiary,Synthetic Counterparty 001420,AE,Synthetic Institution 020,EXT-00001420,23.72
CP_001421,merchant,Synthetic Counterparty 001421,AE,Synthetic Institution 021,EXT-00001421,39.67
CP_001422,beneficiary,Synthetic Counterparty 001422,VG,Synthetic Institution 022,EXT-00001422,70.54
CP_001423,merchant,Synthetic Counterparty 001423,GB,Synthetic Institution 023,EXT-00001423,43.47
CP_001424,merchant,Synthetic Counterparty 001424,AE,Synthetic Institution 024,EXT-00001424,19.39
CP_001425,beneficiary,Synthetic Counterparty 001425,CA,Synthetic Institution 025,EXT-00001425,7.93
CP_001426,merchant,Synthetic Counterparty 001426,PA,Synthetic Institution 001,EXT-00001426,42.48
CP_001427,beneficiary,Synthetic Counterparty 001427,AE,Synthetic Institution 002,EXT-00001427,76.29
CP_001428,beneficiary,Synthetic Counterparty 001428,DE,Synthetic Institution 003,EXT-00001428,47.58
CP_001429,beneficiary,Synthetic Counterparty 001429,GB,Synthetic Institution 004,EXT-00001429,33.17
CP_001430,merchant,Synthetic Counterparty 001430,AE,Synthetic Institution 005,EXT-00001430,57.27
CP_001431,merchant,Synthetic Counterparty 001431,SG,Synthetic Institution 006,EXT-00001431,0.0
CP_001432,beneficiary,Synthetic Counterparty 001432,AU,Synthetic Institution 007,EXT-00001432,2.42
CP_001433,bank,Synthetic Counterparty 001433,AE,Synthetic Institution 008,EXT-00001433,50.57
CP_001434,beneficiary,Synthetic Counterparty 001434,US,Synthetic Institution 009,EXT-00001434,54.96
CP_001435,bank,Synthetic Counterparty 001435,CA,Synthetic Institution 010,EXT-00001435,0.0
CP_001436,beneficiary,Synthetic Counterparty 001436,SG,Synthetic Institution 011,EXT-00001436,25.75
CP_001437,merchant,Synthetic Counterparty 001437,PA,Synthetic Institution 012,EXT-00001437,58.46
CP_001438,merchant,Synthetic Counterparty 001438,US,Synthetic Institution 013,EXT-00001438,5.96
CP_001439,exchange,Synthetic Counterparty 001439,ZA,Synthetic Institution 014,EXT-00001439,46.16
CP_001440,beneficiary,Synthetic Counterparty 001440,HK,Synthetic Institution 015,EXT-00001440,35.65
CP_001441,bank,Synthetic Counterparty 001441,AU,Synthetic Institution 016,EXT-00001441,34.12
CP_001442,exchange,Synthetic Counterparty 001442,BR,Synthetic Institution 017,EXT-00001442,19.31
CP_001443,merchant,Synthetic Counterparty 001443,US,Synthetic Institution 018,EXT-00001443,8.14
CP_001444,beneficiary,Synthetic Counterparty 001444,SG,Synthetic Institution 019,EXT-00001444,67.44
CP_001445,exchange,Synthetic Counterparty 001445,BR,Synthetic Institution 020,EXT-00001445,19.2
CP_001446,beneficiary,Synthetic Counterparty 001446,DE,Synthetic Institution 021,EXT-00001446,20.82
CP_001447,merchant,Synthetic Counterparty 001447,PA,Synthetic Institution 022,EXT-00001447,43.17
CP_001448,merchant,Synthetic Counterparty 001448,AU,Synthetic Institution 023,EXT-00001448,60.74
CP_001449,merchant,Synthetic Counterparty 001449,AE,Synthetic Institution 024,EXT-00001449,64.83
CP_001450,bank,Synthetic Counterparty 001450,PA,Synthetic Institution 025,EXT-00001450,63.47
CP_001451,merchant,Synthetic Counterparty 001451,US,Synthetic Institution 001,EXT-00001451,8.63
CP_001452,merchant,Synthetic Counterparty 001452,US,Synthetic Institution 002,EXT-00001452,23.18
CP_001453,bank,Synthetic Counterparty 001453,AU,Synthetic Institution 003,EXT-00001453,0.0
CP_001454,merchant,Synthetic Counterparty 001454,PA,Synthetic Institution 004,EXT-00001454,75.62
CP_001455,beneficiary,Synthetic Counterparty 001455,CA,Synthetic Institution 005,EXT-00001455,9.0
CP_001456,exchange,Synthetic Counterparty 001456,ZA,Synthetic Institution 006,EXT-00001456,19.41
CP_001457,beneficiary,Synthetic Counterparty 001457,GB,Synthetic Institution 007,EXT-00001457,11.7
CP_001458,beneficiary,Synthetic Counterparty 001458,SG,Synthetic Institution 008,EXT-00001458,38.4
CP_001459,beneficiary,Synthetic Counterparty 001459,PA,Synthetic Institution 009,EXT-00001459,56.23
CP_001460,merchant,Synthetic Counterparty 001460,US,Synthetic Institution 010,EXT-00001460,30.15
CP_001461,bank,Synthetic Counterparty 001461,BR,Synthetic Institution 011,EXT-00001461,40.46
CP_001462,beneficiary,Synthetic Counterparty 001462,HK,Synthetic Institution 012,EXT-00001462,53.91
CP_001463,merchant,Synthetic Counterparty 001463,US,Synthetic Institution 013,EXT-00001463,43.83
CP_001464,merchant,Synthetic Counterparty 001464,AE,Synthetic Institution 014,EXT-00001464,62.14
CP_001465,bank,Synthetic Counterparty 001465,BR,Synthetic Institution 015,EXT-00001465,34.57
CP_001466,merchant,Synthetic Counterparty 001466,AU,Synthetic Institution 016,EXT-00001466,34.21
CP_001467,wallet,Synthetic Counterparty 001467,BR,Synthetic Institution 017,EXT-00001467,59.28
CP_001468,exchange,Synthetic Counterparty 001468,DE,Synthetic Institution 018,EXT-00001468,8.77
CP_001469,exchange,Synthetic Counterparty 001469,HK,Synthetic Institution 019,EXT-00001469,62.78
CP_001470,beneficiary,Synthetic Counterparty 001470,BR,Synthetic Institution 020,EXT-00001470,61.5
CP_001471,beneficiary,Synthetic Counterparty 001471,SG,Synthetic Institution 021,EXT-00001471,48.79
CP_001472,beneficiary,Synthetic Counterparty 001472,BR,Synthetic Institution 022,EXT-00001472,39.84
CP_001473,merchant,Synthetic Counterparty 001473,CA,Synthetic Institution 023,EXT-00001473,0.0
CP_001474,beneficiary,Synthetic Counterparty 001474,GB,Synthetic Institution 024,EXT-00001474,32.48
CP_001475,exchange,Synthetic Counterparty 001475,PA,Synthetic Institution 025,EXT-00001475,69.36
CP_001476,bank,Synthetic Counterparty 001476,AE,Synthetic Institution 001,EXT-00001476,0.0
CP_001477,beneficiary,Synthetic Counterparty 001477,CA,Synthetic Institution 002,EXT-00001477,16.07
CP_001478,merchant,Synthetic Counterparty 001478,VG,Synthetic Institution 003,EXT-00001478,36.52
CP_001479,merchant,Synthetic Counterparty 001479,PA,Synthetic Institution 004,EXT-00001479,46.11
CP_001480,merchant,Synthetic Counterparty 001480,BR,Synthetic Institution 005,EXT-00001480,44.95
CP_001481,bank,Synthetic Counterparty 001481,ZA,Synthetic Institution 006,EXT-00001481,11.35
CP_001482,beneficiary,Synthetic Counterparty 001482,ZA,Synthetic Institution 007,EXT-00001482,62.26
CP_001483,merchant,Synthetic Counterparty 001483,VG,Synthetic Institution 008,EXT-00001483,95.04
CP_001484,bank,Synthetic Counterparty 001484,AU,Synthetic Institution 009,EXT-00001484,0.0
CP_001485,beneficiary,Synthetic Counterparty 001485,CA,Synthetic Institution 010,EXT-00001485,0.0
CP_001486,bank,Synthetic Counterparty 001486,DE,Synthetic Institution 011,EXT-00001486,27.8
CP_001487,exchange,Synthetic Counterparty 001487,US,Synthetic Institution 012,EXT-00001487,40.65
CP_001488,beneficiary,Synthetic Counterparty 001488,ZA,Synthetic Institution 013,EXT-00001488,11.05
CP_001489,bank,Synthetic Counterparty 001489,DE,Synthetic Institution 014,EXT-00001489,11.48
CP_001490,merchant,Synthetic Counterparty 001490,BR,Synthetic Institution 015,EXT-00001490,44.68
CP_001491,merchant,Synthetic Counterparty 001491,US,Synthetic Institution 016,EXT-00001491,27.63
CP_001492,merchant,Synthetic Counterparty 001492,HK,Synthetic Institution 017,EXT-00001492,24.03
CP_001493,beneficiary,Synthetic Counterparty 001493,AE,Synthetic Institution 018,EXT-00001493,13.4
CP_001494,merchant,Synthetic Counterparty 001494,PA,Synthetic Institution 019,EXT-00001494,77.78
CP_001495,merchant,Synthetic Counterparty 001495,HK,Synthetic Institution 020,EXT-00001495,59.46
CP_001496,merchant,Synthetic Counterparty 001496,CA,Synthetic Institution 021,EXT-00001496,37.2
CP_001497,merchant,Synthetic Counterparty 001497,AU,Synthetic Institution 022,EXT-00001497,15.41
CP_001498,beneficiary,Synthetic Counterparty 001498,AE,Synthetic Institution 023,EXT-00001498,0.0
CP_001499,merchant,Synthetic Counterparty 001499,AE,Synthetic Institution 024,EXT-00001499,30.41
CP_001500,merchant,Synthetic Counterparty 001500,VG,Synthetic Institution 025,EXT-00001500,66.14
CP_001501,merchant,Synthetic Counterparty 001501,BR,Synthetic Institution 001,EXT-00001501,40.15
CP_001502,beneficiary,Synthetic Counterparty 001502,AU,Synthetic Institution 002,EXT-00001502,20.35
CP_001503,merchant,Synthetic Counterparty 001503,VG,Synthetic Institution 003,EXT-00001503,79.7
CP_001504,bank,Synthetic Counterparty 001504,AE,Synthetic Institution 004,EXT-00001504,16.45
CP_001505,exchange,Synthetic Counterparty 001505,GB,Synthetic Institution 005,EXT-00001505,64.99
CP_001506,bank,Synthetic Counterparty 001506,HK,Synthetic Institution 006,EXT-00001506,14.62
CP_001507,bank,Synthetic Counterparty 001507,AU,Synthetic Institution 007,EXT-00001507,18.5
CP_001508,merchant,Synthetic Counterparty 001508,BR,Synthetic Institution 008,EXT-00001508,28.3
CP_001509,beneficiary,Synthetic Counterparty 001509,AU,Synthetic Institution 009,EXT-00001509,30.67
CP_001510,merchant,Synthetic Counterparty 001510,ZA,Synthetic Institution 010,EXT-00001510,25.19
CP_001511,bank,Synthetic Counterparty 001511,CA,Synthetic Institution 011,EXT-00001511,56.38
CP_001512,beneficiary,Synthetic Counterparty 001512,US,Synthetic Institution 012,EXT-00001512,30.59
CP_001513,merchant,Synthetic Counterparty 001513,US,Synthetic Institution 013,EXT-00001513,23.36
CP_001514,exchange,Synthetic Counterparty 001514,DE,Synthetic Institution 014,EXT-00001514,51.03
CP_001515,merchant,Synthetic Counterparty 001515,SG,Synthetic Institution 015,EXT-00001515,0.0
CP_001516,beneficiary,Synthetic Counterparty 001516,AU,Synthetic Institution 016,EXT-00001516,0.0
CP_001517,merchant,Synthetic Counterparty 001517,SG,Synthetic Institution 017,EXT-00001517,56.33
CP_001518,bank,Synthetic Counterparty 001518,HK,Synthetic Institution 018,EXT-00001518,40.19
CP_001519,beneficiary,Synthetic Counterparty 001519,ZA,Synthetic Institution 019,EXT-00001519,45.56
CP_001520,bank,Synthetic Counterparty 001520,SG,Synthetic Institution 020,EXT-00001520,0.0
CP_001521,merchant,Synthetic Counterparty 001521,GB,Synthetic Institution 021,EXT-00001521,53.61
CP_001522,merchant,Synthetic Counterparty 001522,GB,Synthetic Institution 022,EXT-00001522,14.66
CP_001523,merchant,Synthetic Counterparty 001523,CA,Synthetic Institution 023,EXT-00001523,33.47
CP_001524,merchant,Synthetic Counterparty 001524,AU,Synthetic Institution 024,EXT-00001524,19.6
CP_001525,beneficiary,Synthetic Counterparty 001525,PA,Synthetic Institution 025,EXT-00001525,41.42
CP_001526,merchant,Synthetic Counterparty 001526,GB,Synthetic Institution 001,EXT-00001526,3.15
CP_001527,merchant,Synthetic Counterparty 001527,AE,Synthetic Institution 002,EXT-00001527,43.87
CP_001528,beneficiary,Synthetic Counterparty 001528,ZA,Synthetic Institution 003,EXT-00001528,53.41
CP_001529,beneficiary,Synthetic Counterparty 001529,AU,Synthetic Institution 004,EXT-00001529,37.98
CP_001530,merchant,Synthetic Counterparty 001530,US,Synthetic Institution 005,EXT-00001530,2.62
CP_001531,merchant,Synthetic Counterparty 001531,GB,Synthetic Institution 006,EXT-00001531,31.25
CP_001532,merchant,Synthetic Counterparty 001532,VG,Synthetic Institution 007,EXT-00001532,55.71
CP_001533,beneficiary,Synthetic Counterparty 001533,SG,Synthetic Institution 008,EXT-00001533,59.83
CP_001534,beneficiary,Synthetic Counterparty 001534,GB,Synthetic Institution 009,EXT-00001534,47.6
CP_001535,wallet,Synthetic Counterparty 001535,DE,Synthetic Institution 010,EXT-00001535,7.13
CP_001536,merchant,Synthetic Counterparty 001536,PA,Synthetic Institution 011,EXT-00001536,75.41
CP_001537,beneficiary,Synthetic Counterparty 001537,GB,Synthetic Institution 012,EXT-00001537,29.07
CP_001538,merchant,Synthetic Counterparty 001538,ZA,Synthetic Institution 013,EXT-00001538,41.81
CP_001539,beneficiary,Synthetic Counterparty 001539,AE,Synthetic Institution 014,EXT-00001539,32.1
CP_001540,bank,Synthetic Counterparty 001540,SG,Synthetic Institution 015,EXT-00001540,4.47
CP_001541,merchant,Synthetic Counterparty 001541,CA,Synthetic Institution 016,EXT-00001541,4.54
CP_001542,merchant,Synthetic Counterparty 001542,US,Synthetic Institution 017,EXT-00001542,17.7
CP_001543,bank,Synthetic Counterparty 001543,VG,Synthetic Institution 018,EXT-00001543,75.81
CP_001544,merchant,Synthetic Counterparty 001544,DE,Synthetic Institution 019,EXT-00001544,58.39
CP_001545,bank,Synthetic Counterparty 001545,HK,Synthetic Institution 020,EXT-00001545,40.75
CP_001546,merchant,Synthetic Counterparty 001546,BR,Synthetic Institution 021,EXT-00001546,77.94
CP_001547,exchange,Synthetic Counterparty 001547,ZA,Synthetic Institution 022,EXT-00001547,0.0
CP_001548,merchant,Synthetic Counterparty 001548,DE,Synthetic Institution 023,EXT-00001548,28.66
CP_001549,beneficiary,Synthetic Counterparty 001549,SG,Synthetic Institution 024,EXT-00001549,25.02
CP_001550,bank,Synthetic Counterparty 001550,SG,Synthetic Institution 025,EXT-00001550,7.88
CP_001551,merchant,Synthetic Counterparty 001551,AE,Synthetic Institution 001,EXT-00001551,37.29
CP_001552,wallet,Synthetic Counterparty 001552,GB,Synthetic Institution 002,EXT-00001552,6.67
CP_001553,merchant,Synthetic Counterparty 001553,DE,Synthetic Institution 003,EXT-00001553,34.19
CP_001554,beneficiary,Synthetic Counterparty 001554,ZA,Synthetic Institution 004,EXT-00001554,53.72
CP_001555,merchant,Synthetic Counterparty 001555,BR,Synthetic Institution 005,EXT-00001555,43.13
CP_001556,beneficiary,Synthetic Counterparty 001556,PA,Synthetic Institution 006,EXT-00001556,64.09
CP_001557,bank,Synthetic Counterparty 001557,HK,Synthetic Institution 007,EXT-00001557,25.12
CP_001558,beneficiary,Synthetic Counterparty 001558,CA,Synthetic Institution 008,EXT-00001558,9.14
CP_001559,merchant,Synthetic Counterparty 001559,VG,Synthetic Institution 009,EXT-00001559,83.53
CP_001560,merchant,Synthetic Counterparty 001560,US,Synthetic Institution 010,EXT-00001560,32.49
CP_001561,merchant,Synthetic Counterparty 001561,SG,Synthetic Institution 011,EXT-00001561,39.7
CP_001562,wallet,Synthetic Counterparty 001562,AE,Synthetic Institution 012,EXT-00001562,66.41
CP_001563,merchant,Synthetic Counterparty 001563,ZA,Synthetic Institution 013,EXT-00001563,25.29
CP_001564,beneficiary,Synthetic Counterparty 001564,US,Synthetic Institution 014,EXT-00001564,65.24
CP_001565,merchant,Synthetic Counterparty 001565,US,Synthetic Institution 015,EXT-00001565,30.14
CP_001566,exchange,Synthetic Counterparty 001566,SG,Synthetic Institution 016,EXT-00001566,14.31
CP_001567,beneficiary,Synthetic Counterparty 001567,GB,Synthetic Institution 017,EXT-00001567,40.3
CP_001568,exchange,Synthetic Counterparty 001568,VG,Synthetic Institution 018,EXT-00001568,65.04
CP_001569,merchant,Synthetic Counterparty 001569,DE,Synthetic Institution 019,EXT-00001569,22.53
CP_001570,exchange,Synthetic Counterparty 001570,DE,Synthetic Institution 020,EXT-00001570,9.38
CP_001571,beneficiary,Synthetic Counterparty 001571,GB,Synthetic Institution 021,EXT-00001571,40.26
CP_001572,beneficiary,Synthetic Counterparty 001572,GB,Synthetic Institution 022,EXT-00001572,34.85
CP_001573,beneficiary,Synthetic Counterparty 001573,DE,Synthetic Institution 023,EXT-00001573,32.1
CP_001574,wallet,Synthetic Counterparty 001574,AU,Synthetic Institution 024,EXT-00001574,23.95
CP_001575,merchant,Synthetic Counterparty 001575,VG,Synthetic Institution 025,EXT-00001575,33.04
CP_001576,merchant,Synthetic Counterparty 001576,PA,Synthetic Institution 001,EXT-00001576,65.83
CP_001577,exchange,Synthetic Counterparty 001577,US,Synthetic Institution 002,EXT-00001577,40.2
CP_001578,merchant,Synthetic Counterparty 001578,SG,Synthetic Institution 003,EXT-00001578,21.51
CP_001579,beneficiary,Synthetic Counterparty 001579,HK,Synthetic Institution 004,EXT-00001579,30.51
CP_001580,wallet,Synthetic Counterparty 001580,DE,Synthetic Institution 005,EXT-00001580,23.97
CP_001581,merchant,Synthetic Counterparty 001581,CA,Synthetic Institution 006,EXT-00001581,11.91
CP_001582,merchant,Synthetic Counterparty 001582,CA,Synthetic Institution 007,EXT-00001582,20.83
CP_001583,merchant,Synthetic Counterparty 001583,GB,Synthetic Institution 008,EXT-00001583,16.96
CP_001584,beneficiary,Synthetic Counterparty 001584,PA,Synthetic Institution 009,EXT-00001584,62.06
CP_001585,merchant,Synthetic Counterparty 001585,PA,Synthetic Institution 010,EXT-00001585,56.5
CP_001586,beneficiary,Synthetic Counterparty 001586,GB,Synthetic Institution 011,EXT-00001586,23.75
CP_001587,merchant,Synthetic Counterparty 001587,ZA,Synthetic Institution 012,EXT-00001587,42.59
CP_001588,merchant,Synthetic Counterparty 001588,PA,Synthetic Institution 013,EXT-00001588,68.29
CP_001589,beneficiary,Synthetic Counterparty 001589,ZA,Synthetic Institution 014,EXT-00001589,42.73
CP_001590,beneficiary,Synthetic Counterparty 001590,AU,Synthetic Institution 015,EXT-00001590,22.87
CP_001591,exchange,Synthetic Counterparty 001591,US,Synthetic Institution 016,EXT-00001591,24.28
CP_001592,bank,Synthetic Counterparty 001592,PA,Synthetic Institution 017,EXT-00001592,6.39
CP_001593,beneficiary,Synthetic Counterparty 001593,HK,Synthetic Institution 018,EXT-00001593,46.81
CP_001594,bank,Synthetic Counterparty 001594,AE,Synthetic Institution 019,EXT-00001594,24.52
CP_001595,wallet,Synthetic Counterparty 001595,VG,Synthetic Institution 020,EXT-00001595,59.43
CP_001596,bank,Synthetic Counterparty 001596,HK,Synthetic Institution 021,EXT-00001596,19.39
CP_001597,exchange,Synthetic Counterparty 001597,VG,Synthetic Institution 022,EXT-00001597,61.84
CP_001598,merchant,Synthetic Counterparty 001598,BR,Synthetic Institution 023,EXT-00001598,39.17
CP_001599,bank,Synthetic Counterparty 001599,BR,Synthetic Institution 024,EXT-00001599,29.96
CP_001600,merchant,Synthetic Counterparty 001600,AU,Synthetic Institution 025,EXT-00001600,0.0
CP_001601,merchant,Synthetic Counterparty 001601,VG,Synthetic Institution 001,EXT-00001601,82.54
CP_001602,merchant,Synthetic Counterparty 001602,AU,Synthetic Institution 002,EXT-00001602,8.96
CP_001603,merchant,Synthetic Counterparty 001603,ZA,Synthetic Institution 003,EXT-00001603,18.18
CP_001604,beneficiary,Synthetic Counterparty 001604,PA,Synthetic Institution 004,EXT-00001604,60.69
CP_001605,beneficiary,Synthetic Counterparty 001605,AU,Synthetic Institution 005,EXT-00001605,17.59
CP_001606,wallet,Synthetic Counterparty 001606,PA,Synthetic Institution 006,EXT-00001606,49.58
CP_001607,beneficiary,Synthetic Counterparty 001607,GB,Synthetic Institution 007,EXT-00001607,26.04
CP_001608,beneficiary,Synthetic Counterparty 001608,VG,Synthetic Institution 008,EXT-00001608,64.55
CP_001609,merchant,Synthetic Counterparty 001609,BR,Synthetic Institution 009,EXT-00001609,13.4
CP_001610,merchant,Synthetic Counterparty 001610,CA,Synthetic Institution 010,EXT-00001610,0.0
CP_001611,merchant,Synthetic Counterparty 001611,AU,Synthetic Institution 011,EXT-00001611,10.26
CP_001612,beneficiary,Synthetic Counterparty 001612,CA,Synthetic Institution 012,EXT-00001612,24.14
CP_001613,merchant,Synthetic Counterparty 001613,US,Synthetic Institution 013,EXT-00001613,25.73
CP_001614,beneficiary,Synthetic Counterparty 001614,VG,Synthetic Institution 014,EXT-00001614,78.02
CP_001615,merchant,Synthetic Counterparty 001615,HK,Synthetic Institution 015,EXT-00001615,50.4
CP_001616,bank,Synthetic Counterparty 001616,BR,Synthetic Institution 016,EXT-00001616,52.44
CP_001617,merchant,Synthetic Counterparty 001617,CA,Synthetic Institution 017,EXT-00001617,58.88
CP_001618,exchange,Synthetic Counterparty 001618,ZA,Synthetic Institution 018,EXT-00001618,22.9
CP_001619,beneficiary,Synthetic Counterparty 001619,VG,Synthetic Institution 019,EXT-00001619,64.97
CP_001620,bank,Synthetic Counterparty 001620,ZA,Synthetic Institution 020,EXT-00001620,57.08
CP_001621,beneficiary,Synthetic Counterparty 001621,CA,Synthetic Institution 021,EXT-00001621,13.36
CP_001622,beneficiary,Synthetic Counterparty 001622,BR,Synthetic Institution 022,EXT-00001622,39.12
CP_001623,merchant,Synthetic Counterparty 001623,AE,Synthetic Institution 023,EXT-00001623,19.79
CP_001624,beneficiary,Synthetic Counterparty 001624,VG,Synthetic Institution 024,EXT-00001624,93.48
CP_001625,bank,Synthetic Counterparty 001625,DE,Synthetic Institution 025,EXT-00001625,36.33
CP_001626,exchange,Synthetic Counterparty 001626,SG,Synthetic Institution 001,EXT-00001626,44.45
CP_001627,beneficiary,Synthetic Counterparty 001627,AU,Synthetic Institution 002,EXT-00001627,11.34
CP_001628,merchant,Synthetic Counterparty 001628,PA,Synthetic Institution 003,EXT-00001628,20.27
CP_001629,beneficiary,Synthetic Counterparty 001629,DE,Synthetic Institution 004,EXT-00001629,34.6
CP_001630,merchant,Synthetic Counterparty 001630,BR,Synthetic Institution 005,EXT-00001630,29.23
CP_001631,beneficiary,Synthetic Counterparty 001631,BR,Synthetic Institution 006,EXT-00001631,51.2
CP_001632,bank,Synthetic Counterparty 001632,BR,Synthetic Institution 007,EXT-00001632,49.75
CP_001633,merchant,Synthetic Counterparty 001633,AU,Synthetic Institution 008,EXT-00001633,19.63
CP_001634,bank,Synthetic Counterparty 001634,VG,Synthetic Institution 009,EXT-00001634,65.44
CP_001635,beneficiary,Synthetic Counterparty 001635,PA,Synthetic Institution 010,EXT-00001635,41.07
CP_001636,beneficiary,Synthetic Counterparty 001636,HK,Synthetic Institution 011,EXT-00001636,73.74
CP_001637,bank,Synthetic Counterparty 001637,PA,Synthetic Institution 012,EXT-00001637,54.93
CP_001638,merchant,Synthetic Counterparty 001638,AU,Synthetic Institution 013,EXT-00001638,24.13
CP_001639,beneficiary,Synthetic Counterparty 001639,SG,Synthetic Institution 014,EXT-00001639,38.2
CP_001640,beneficiary,Synthetic Counterparty 001640,GB,Synthetic Institution 015,EXT-00001640,18.12
CP_001641,exchange,Synthetic Counterparty 001641,PA,Synthetic Institution 016,EXT-00001641,19.01
CP_001642,merchant,Synthetic Counterparty 001642,AU,Synthetic Institution 017,EXT-00001642,25.07
CP_001643,beneficiary,Synthetic Counterparty 001643,AU,Synthetic Institution 018,EXT-00001643,0.0
CP_001644,wallet,Synthetic Counterparty 001644,DE,Synthetic Institution 019,EXT-00001644,49.98
CP_001645,bank,Synthetic Counterparty 001645,PA,Synthetic Institution 020,EXT-00001645,51.98
CP_001646,bank,Synthetic Counterparty 001646,PA,Synthetic Institution 021,EXT-00001646,60.05
CP_001647,merchant,Synthetic Counterparty 001647,AE,Synthetic Institution 022,EXT-00001647,34.68
CP_001648,wallet,Synthetic Counterparty 001648,BR,Synthetic Institution 023,EXT-00001648,53.06
CP_001649,beneficiary,Synthetic Counterparty 001649,GB,Synthetic Institution 024,EXT-00001649,14.74
CP_001650,merchant,Synthetic Counterparty 001650,HK,Synthetic Institution 025,EXT-00001650,40.98
CP_001651,merchant,Synthetic Counterparty 001651,VG,Synthetic Institution 001,EXT-00001651,36.88
CP_001652,bank,Synthetic Counterparty 001652,SG,Synthetic Institution 002,EXT-00001652,37.13
CP_001653,exchange,Synthetic Counterparty 001653,US,Synthetic Institution 003,EXT-00001653,21.24
CP_001654,wallet,Synthetic Counterparty 001654,US,Synthetic Institution 004,EXT-00001654,63.04
CP_001655,exchange,Synthetic Counterparty 001655,PA,Synthetic Institution 005,EXT-00001655,61.27
CP_001656,bank,Synthetic Counterparty 001656,BR,Synthetic Institution 006,EXT-00001656,20.01
CP_001657,merchant,Synthetic Counterparty 001657,PA,Synthetic Institution 007,EXT-00001657,46.69
CP_001658,merchant,Synthetic Counterparty 001658,DE,Synthetic Institution 008,EXT-00001658,25.61
CP_001659,merchant,Synthetic Counterparty 001659,US,Synthetic Institution 009,EXT-00001659,17.57
